"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 21, 2016","379.18","382.50","389.75","377.60","2.16M","-0.72%"
"Nov 18, 2016","381.93","378.80","389.48","378.80","3.68M","0.49%"
"Nov 17, 2016","380.07","383.00","388.00","378.00","5.38M","-1.77%"
"Nov 16, 2016","386.93","388.00","393.98","382.12","4.56M","0.40%"
"Nov 15, 2016","385.38","382.50","393.50","368.00","5.26M","0.87%"
"Nov 11, 2016","382.05","392.43","396.50","377.50","5.04M","-3.23%"
"Nov 10, 2016","394.82","395.02","402.90","388.00","3.64M","0.61%"
"Nov 09, 2016","392.43","382.50","398.88","381.57","5.30M","-2.98%"
"Nov 08, 2016","404.50","405.50","407.95","395.62","2.51M","-1.00%"
"Nov 07, 2016","408.60","400.00","413.75","397.45","5.99M","2.82%"
"Nov 04, 2016","397.38","381.50","399.50","381.50","5.68M","4.15%"
"Nov 03, 2016","381.55","382.95","384.62","380.25","2.41M","-0.16%"
"Nov 02, 2016","382.15","382.50","386.50","381.50","2.05M","-1.11%"
"Nov 01, 2016","386.45","385.90","388.20","383.50","2.20M","0.67%"
"Oct 30, 2016","383.88","385.00","387.00","382.50","283.73K","0.61%"
"Oct 28, 2016","381.57","387.07","390.60","380.00","5.42M","-1.44%"
"Oct 27, 2016","387.15","392.40","393.32","385.65","4.05M","-2.09%"
"Oct 26, 2016","395.43","400.85","401.93","393.80","3.22M","-1.70%"
"Oct 25, 2016","402.27","403.38","405.75","401.25","3.47M","-0.75%"
"Oct 24, 2016","405.32","415.62","418.45","404.32","3.41M","-2.54%"
"Oct 21, 2016","415.88","411.50","424.35","410.62","10.28M","1.99%"
"Oct 20, 2016","407.77","414.77","416.50","406.02","4.98M","-1.81%"
"Oct 19, 2016","415.27","417.30","420.82","413.00","4.28M","-0.51%"
"Oct 18, 2016","417.40","406.00","418.20","406.00","2.65M","3.27%"
"Oct 17, 2016","404.20","408.80","409.00","401.50","1.48M","-0.53%"
"Oct 14, 2016","406.35","402.00","411.25","399.93","2.75M","1.17%"
"Oct 13, 2016","401.65","404.90","412.55","395.32","4.15M","-1.19%"
"Oct 10, 2016","406.50","401.00","407.93","401.00","1.54M","0.80%"
"Oct 07, 2016","403.27","401.07","404.73","392.65","1.54M","0.62%"
"Oct 06, 2016","400.77","408.00","408.38","398.60","3.18M","-1.77%"
"Oct 05, 2016","408.00","409.12","411.62","403.12","1.60M","-0.26%"
"Oct 04, 2016","409.07","406.25","410.50","405.00","3.01M","1.18%"
"Oct 03, 2016","404.30","402.50","406.00","397.20","3.03M","1.09%"
"Sep 30, 2016","399.95","398.50","402.00","393.50","3.66M","1.12%"
"Sep 29, 2016","395.52","399.50","402.30","390.65","5.69M","-0.66%"
"Sep 28, 2016","398.15","399.00","400.95","395.00","3.07M","0.06%"
"Sep 27, 2016","397.93","394.48","399.90","392.00","3.26M","0.87%"
"Sep 26, 2016","394.48","397.52","398.48","392.82","3.65M","-1.04%"
"Sep 23, 2016","398.62","397.32","402.00","396.20","5.21M","1.06%"
"Sep 22, 2016","394.43","399.50","399.98","391.90","2.23M","-0.47%"
"Sep 21, 2016","396.30","396.98","399.00","394.25","2.81M","0.07%"
"Sep 20, 2016","396.02","397.48","397.88","392.25","3.03M","0.38%"
"Sep 19, 2016","394.52","395.00","399.10","390.95","3.77M","0.34%"
"Sep 16, 2016","393.18","391.00","395.48","387.00","4.32M","0.94%"
"Sep 15, 2016","389.50","391.48","392.25","387.50","1.91M","0.34%"
"Sep 14, 2016","388.18","392.32","397.32","387.50","3.25M","-0.81%"
"Sep 12, 2016","391.35","386.00","396.05","385.00","4.77M","0.28%"
"Sep 09, 2016","390.27","387.00","394.75","386.50","2.93M","0.85%"
"Sep 08, 2016","386.98","390.75","390.95","375.25","5.16M","-1.67%"
"Sep 07, 2016","393.55","395.95","403.50","391.50","3.58M","0.19%"
"Sep 06, 2016","392.80","390.12","394.15","387.35","3.04M","0.14%"
"Sep 02, 2016","392.27","393.48","393.75","389.55","2.26M","0.09%"
"Sep 01, 2016","391.90","390.65","394.77","389.55","2.60M","0.68%"
"Aug 31, 2016","389.27","387.00","396.73","386.52","5.58M","0.60%"
"Aug 30, 2016","386.95","378.00","387.88","376.95","4.32M","2.49%"
"Aug 29, 2016","377.55","391.48","391.48","375.55","3.06M","-3.04%"
"Aug 26, 2016","389.38","399.00","400.23","386.40","3.32M","-2.42%"
"Aug 25, 2016","399.02","399.00","402.50","397.02","4.43M","0.97%"
"Aug 24, 2016","395.18","397.50","399.18","390.55","2.42M","-0.08%"
"Aug 23, 2016","395.50","388.00","397.93","385.80","3.42M","2.43%"
"Aug 22, 2016","386.12","392.48","393.68","382.50","2.69M","-1.23%"
"Aug 19, 2016","390.93","392.50","397.20","389.80","2.62M","-0.50%"
"Aug 18, 2016","392.90","394.90","396.20","390.05","3.08M","0.16%"
"Aug 17, 2016","392.27","395.00","400.43","391.00","4.74M","-0.99%"
"Aug 16, 2016","396.18","406.60","411.90","392.77","4.49M","-2.68%"
"Aug 12, 2016","407.10","413.02","417.75","403.50","3.30M","-1.25%"
"Aug 11, 2016","412.27","410.00","413.73","406.90","3.48M","0.78%"
"Aug 10, 2016","409.07","408.38","410.00","402.77","2.31M","0.16%"
"Aug 09, 2016","408.43","410.50","412.30","405.52","2.48M","-0.27%"
"Aug 08, 2016","409.55","411.00","414.70","405.80","3.03M","-0.32%"
"Aug 05, 2016","410.88","412.40","415.73","408.65","2.60M","-0.25%"
"Aug 04, 2016","411.93","416.50","418.00","410.05","2.97M","-0.28%"
"Aug 03, 2016","413.07","428.50","429.25","408.18","19.11M","3.17%"
"Aug 02, 2016","400.38","392.93","402.45","390.57","9.40M","2.60%"
"Aug 01, 2016","390.23","376.50","395.50","376.25","6.05M","3.65%"
"Jul 29, 2016","376.48","374.50","379.00","372.75","1.69M","0.29%"
"Jul 28, 2016","375.40","378.75","379.48","373.05","4.55M","-0.36%"
"Jul 27, 2016","376.75","373.50","377.45","371.25","3.35M","1.11%"
"Jul 26, 2016","372.62","369.45","373.70","368.12","2.70M","0.65%"
"Jul 25, 2016","370.20","364.75","370.50","362.50","2.98M","1.54%"
"Jul 22, 2016","364.60","362.50","365.00","360.80","1.83M","0.78%"
"Jul 21, 2016","361.77","365.00","365.45","360.07","1.77M","-0.88%"
"Jul 20, 2016","365.00","362.45","365.95","358.30","2.44M","-0.02%"
"Jul 19, 2016","365.07","358.88","365.85","358.88","3.47M","1.06%"
"Jul 18, 2016","361.25","361.10","362.35","357.50","1.86M","0.70%"
"Jul 15, 2016","358.75","366.45","370.00","355.12","5.94M","-1.47%"
"Jul 14, 2016","364.12","360.75","364.95","359.80","2.17M","1.14%"
"Jul 13, 2016","360.00","361.25","362.00","358.30","6.71M","-0.19%"
"Jul 12, 2016","360.68","359.00","361.65","358.02","3.23M","0.64%"
"Jul 11, 2016","358.40","361.00","363.30","357.52","4.25M","-0.70%"
"Jul 08, 2016","360.93","357.50","362.88","357.50","1.70M","0.66%"
"Jul 07, 2016","358.55","370.50","370.50","357.88","6.87M","-2.88%"
"Jul 05, 2016","369.20","374.00","374.00","366.10","3.74M","-1.33%"
"Jul 04, 2016","374.18","367.50","375.00","367.02","3.26M","2.28%"
"Jul 01, 2016","365.85","367.50","368.40","365.00","2.02M","0.17%"
"Jun 30, 2016","365.23","364.60","367.73","363.20","4.79M","0.27%"
"Jun 29, 2016","364.23","357.85","364.98","354.00","4.97M","2.14%"
"Jun 28, 2016","356.60","364.50","368.75","355.57","5.69M","-2.97%"
"Jun 27, 2016","367.52","365.10","374.50","360.50","2.89M","-0.92%"
"Jun 24, 2016","370.93","371.98","373.35","361.65","6.16M","-3.63%"
"Jun 23, 2016","384.90","385.00","386.00","381.00","2.58M","-0.09%"
"Jun 22, 2016","385.23","387.00","387.00","383.15","3.13M","0.05%"
"Jun 21, 2016","385.05","384.25","387.90","383.10","2.93M","-0.07%"
"Jun 20, 2016","385.32","374.98","390.73","373.93","8.27M","2.26%"
"Jun 17, 2016","376.82","375.00","377.50","373.93","5.43M","0.26%"
"Jun 16, 2016","375.85","376.27","377.00","371.25","2.27M","-0.46%"
"Jun 15, 2016","377.60","375.50","378.65","374.98","1.96M","0.37%"
"Jun 14, 2016","376.20","377.50","382.48","372.02","3.29M","-0.16%"
"Jun 13, 2016","376.82","372.50","378.00","370.85","4.13M","0.35%"
"Jun 10, 2016","375.52","375.00","379.00","372.98","11.57M","-0.27%"
"Jun 09, 2016","376.52","374.35","377.95","372.00","5.56M","1.28%"
"Jun 08, 2016","371.75","364.50","372.50","364.18","3.80M","2.31%"
"Jun 07, 2016","363.35","364.00","365.73","360.80","4.98M","0.29%"
"Jun 06, 2016","362.30","361.00","364.35","357.80","4.08M","0.37%"
"Jun 03, 2016","360.95","362.65","363.23","360.35","3.01M","0.07%"
"Jun 02, 2016","360.68","367.50","369.80","357.75","8.59M","-1.79%"
"Jun 01, 2016","367.27","372.00","372.18","365.85","4.49M","-0.71%"
"May 31, 2016","369.90","374.00","376.68","368.18","30.10M","-1.04%"
"May 30, 2016","373.77","380.55","381.85","372.60","3.19M","-1.33%"
"May 27, 2016","378.80","371.30","379.85","371.30","6.09M","2.25%"
"May 26, 2016","370.45","375.52","376.00","368.32","6.46M","-1.13%"
"May 25, 2016","374.68","371.00","375.20","370.07","3.37M","1.37%"
"May 24, 2016","369.62","367.50","370.73","365.02","2.79M","0.78%"
"May 23, 2016","366.77","369.18","369.93","366.00","2.08M","-0.42%"
"May 20, 2016","368.32","364.50","370.00","364.50","3.85M","0.90%"
"May 19, 2016","365.05","369.00","372.00","363.75","3.49M","-1.64%"
"May 18, 2016","371.12","366.00","372.30","363.50","4.25M","1.36%"
"May 17, 2016","366.15","360.00","369.50","360.00","7.83M","1.86%"
"May 16, 2016","359.48","362.77","362.80","358.07","3.23M","-0.58%"
"May 13, 2016","361.57","359.00","363.50","356.50","7.15M","1.18%"
"May 12, 2016","357.35","355.50","359.45","354.75","3.56M","0.84%"
"May 11, 2016","354.38","355.50","358.40","353.20","8.42M","-1.40%"
"May 10, 2016","359.40","361.75","362.10","358.05","5.40M","-0.36%"
"May 09, 2016","360.70","362.00","366.50","359.12","7.38M","-0.17%"
"May 06, 2016","361.30","366.48","366.48","360.50","6.14M","-1.41%"
"May 05, 2016","366.45","368.40","369.90","362.75","5.08M","-0.57%"
"May 04, 2016","368.55","363.50","370.25","363.12","6.40M","1.19%"
"May 03, 2016","364.20","373.50","373.77","363.02","7.00M","-1.86%"
"May 02, 2016","371.10","375.00","378.15","370.05","5.02M","-1.08%"
"Apr 29, 2016","375.15","397.00","397.00","373.60","17.98M","-6.20%"
"Apr 28, 2016","399.95","402.50","411.50","398.32","17.84M","-4.49%"
"Apr 27, 2016","418.77","424.75","427.95","415.52","4.55M","-1.44%"
"Apr 26, 2016","424.90","419.52","427.70","416.57","2.26M","0.56%"
"Apr 25, 2016","422.55","420.62","425.00","420.62","1.66M","-0.00%"
"Apr 22, 2016","422.57","419.18","426.45","419.18","2.22M","-0.13%"
"Apr 21, 2016","423.12","422.00","427.68","419.25","2.24M","0.60%"
"Apr 20, 2016","420.60","431.25","431.25","417.75","2.78M","-1.42%"
"Apr 18, 2016","426.65","422.52","430.32","422.50","5.85M","1.88%"
"Apr 13, 2016","418.77","422.48","423.25","417.57","2.64M","-0.25%"
"Apr 12, 2016","419.82","421.50","422.50","415.62","1.42M","0.04%"
"Apr 11, 2016","419.65","418.23","420.98","412.20","1.94M","0.74%"
"Apr 08, 2016","416.55","415.93","418.00","412.80","1.45M","0.56%"
"Apr 07, 2016","414.23","423.45","423.45","413.50","1.88M","-1.23%"
"Apr 06, 2016","419.38","423.50","423.98","413.05","2.17M","-0.53%"
"Apr 05, 2016","421.62","419.93","424.45","416.27","5.00M","0.40%"
"Apr 04, 2016","419.93","407.50","420.98","407.50","5.66M","2.37%"
"Apr 01, 2016","410.20","410.00","412.00","403.50","5.33M","0.77%"
"Mar 31, 2016","407.05","407.50","412.25","404.95","9.17M","-0.79%"
"Mar 30, 2016","410.30","402.73","411.00","402.73","4.60M","1.71%"
"Mar 29, 2016","403.40","407.30","408.10","399.95","5.06M","-0.47%"
"Mar 28, 2016","405.32","409.95","413.25","403.23","5.91M","-0.86%"
"Mar 23, 2016","408.85","414.00","415.00","406.70","5.02M","-1.30%"
"Mar 22, 2016","414.23","410.38","415.50","408.50","5.47M","0.72%"
"Mar 21, 2016","411.27","414.00","414.00","407.60","3.32M","-0.19%"
"Mar 18, 2016","412.07","408.00","414.40","407.50","3.32M","1.08%"
"Mar 17, 2016","407.65","410.00","414.50","405.27","3.43M","0.05%"
"Mar 16, 2016","407.45","406.73","408.25","403.75","2.44M","0.37%"
"Mar 15, 2016","405.93","413.00","413.48","405.25","2.71M","-1.94%"
"Mar 14, 2016","413.95","411.93","415.20","411.00","2.85M","0.59%"
"Mar 11, 2016","411.52","408.50","412.50","406.25","4.24M","0.63%"
"Mar 10, 2016","408.93","410.90","411.45","403.20","5.02M","0.27%"
"Mar 09, 2016","407.82","406.98","409.00","400.68","12.22M","0.05%"
"Mar 08, 2016","407.62","414.00","415.98","404.73","6.49M","-2.41%"
"Mar 04, 2016","417.70","430.10","430.55","415.18","3.55M","-2.78%"
"Mar 03, 2016","429.65","432.50","433.18","425.80","2.02M","0.52%"
"Mar 02, 2016","427.43","418.50","432.50","414.68","3.28M","2.73%"
"Mar 01, 2016","416.07","406.95","420.70","404.50","2.11M","2.32%"
"Feb 29, 2016","406.62","411.00","415.82","397.50","3.09M","-1.38%"
"Feb 26, 2016","412.32","407.18","416.00","407.00","2.05M","1.96%"
"Feb 25, 2016","404.38","403.50","407.50","399.85","1.62M","-0.28%"
"Feb 24, 2016","405.52","414.80","419.50","404.50","1.72M","-2.16%"
"Feb 23, 2016","414.48","422.50","424.50","413.50","1.26M","-2.01%"
"Feb 22, 2016","422.98","424.90","424.90","420.05","1.85M","-0.66%"
"Feb 19, 2016","425.77","421.00","428.50","414.20","2.37M","0.90%"
"Feb 18, 2016","421.98","414.52","423.50","413.68","2.13M","2.32%"
"Feb 17, 2016","412.40","414.98","417.50","408.18","2.72M","0.06%"
"Feb 16, 2016","412.15","412.55","418.95","409.62","2.10M","-0.34%"
"Feb 15, 2016","413.55","406.50","416.25","405.18","2.76M","3.62%"
"Feb 12, 2016","399.12","407.00","412.93","392.48","2.78M","-1.21%"
"Feb 11, 2016","404.00","413.70","413.70","400.80","3.24M","-2.34%"
"Feb 10, 2016","413.70","407.75","416.50","403.80","2.27M","2.09%"
"Feb 09, 2016","405.23","421.50","422.00","402.98","3.33M","-4.62%"
"Feb 08, 2016","424.88","433.05","434.48","423.00","1.61M","-2.29%"
"Feb 05, 2016","434.82","438.50","438.50","429.18","1.97M","0.26%"
"Feb 04, 2016","433.68","427.55","437.40","424.48","2.63M","1.79%"
"Feb 03, 2016","426.05","433.18","435.00","424.43","1.96M","-2.35%"
"Feb 02, 2016","436.32","440.00","442.50","433.52","2.23M","-0.87%"
"Feb 01, 2016","440.15","432.90","444.95","432.90","2.59M","1.68%"
"Jan 29, 2016","432.88","422.62","435.00","421.15","3.84M","2.52%"
"Jan 28, 2016","422.25","416.50","424.90","414.85","3.20M","1.02%"
"Jan 27, 2016","418.00","419.00","420.45","415.10","2.20M","-0.32%"
"Jan 25, 2016","419.35","423.75","429.45","418.43","2.19M","-0.06%"
"Jan 22, 2016","419.62","419.00","425.48","415.95","2.02M","0.48%"
"Jan 21, 2016","417.62","422.00","425.07","415.62","3.35M","-0.79%"
"Jan 20, 2016","420.95","415.52","423.00","411.50","3.98M","0.44%"
"Jan 19, 2016","419.12","433.50","435.00","400.00","10.62M","-0.49%"
"Jan 18, 2016","421.18","415.55","426.98","415.55","3.77M","0.52%"
"Jan 15, 2016","419.02","414.25","421.00","408.00","4.57M","1.11%"
"Jan 14, 2016","414.43","405.02","420.90","405.02","5.08M","0.30%"
"Jan 13, 2016","413.20","407.40","414.93","402.15","3.16M","2.02%"
"Jan 12, 2016","405.02","409.00","409.50","399.02","2.32M","-0.55%"
"Jan 11, 2016","407.27","407.50","416.50","405.55","2.54M","-1.67%"
"Jan 08, 2016","414.18","414.00","418.38","406.90","3.38M","0.40%"
"Jan 07, 2016","412.52","418.05","418.95","409.50","2.90M","-1.94%"
"Jan 06, 2016","420.70","426.85","426.85","418.50","2.80M","-0.17%"
"Jan 05, 2016","421.40","424.48","425.52","418.20","1.47M","-0.37%"
"Jan 04, 2016","422.98","420.50","427.48","418.73","2.17M","0.01%"
"Jan 01, 2016","422.93","427.55","427.55","421.75","970.39K","-1.08%"
"Dec 31, 2015","427.55","418.50","430.00","418.48","1.75M","1.74%"
"Dec 30, 2015","420.25","427.43","429.25","419.00","1.75M","-1.64%"
"Dec 29, 2015","427.25","432.48","433.00","423.27","2.29M","-1.52%"
"Dec 28, 2015","433.85","429.25","437.00","426.93","1.80M","0.86%"
"Dec 24, 2015","430.15","430.35","433.00","427.77","741.56K","-0.41%"
"Dec 23, 2015","431.90","425.00","432.73","424.75","1.35M","1.71%"
"Dec 22, 2015","424.62","427.50","427.73","422.93","1.44M","-0.73%"
"Dec 21, 2015","427.73","422.50","428.98","421.57","917.70K","1.10%"
"Dec 18, 2015","423.07","430.00","432.50","422.45","2.84M","-1.66%"
"Dec 17, 2015","430.23","425.73","432.15","423.62","1.94M","1.58%"
"Dec 16, 2015","423.52","424.65","429.90","421.35","1.63M","0.22%"
"Dec 15, 2015","422.60","424.85","424.85","420.45","1.61M","0.52%"
"Dec 14, 2015","420.43","421.50","426.32","413.00","1.54M","0.03%"
"Dec 11, 2015","420.30","424.95","424.95","418.12","1.06M","-0.60%"
"Dec 10, 2015","422.85","422.00","425.00","418.50","1.84M","0.17%"
"Dec 09, 2015","422.12","428.50","428.50","419.85","2.60M","-1.61%"
"Dec 08, 2015","429.02","420.82","433.95","420.82","3.18M","1.87%"
"Dec 07, 2015","421.15","420.10","426.43","417.00","2.62M","0.75%"
"Dec 04, 2015","418.00","424.62","425.00","415.57","3.78M","-1.78%"
"Dec 03, 2015","425.57","428.00","428.00","424.62","3.84M","-0.99%"
"Dec 02, 2015","429.82","441.00","441.00","428.00","2.58M","-2.06%"
"Dec 01, 2015","438.85","435.48","442.85","434.52","2.55M","0.77%"
"Nov 30, 2015","435.48","436.07","440.88","431.32","5.17M","-0.18%"
"Nov 27, 2015","436.27","432.00","437.50","431.60","1.58M","1.12%"
"Nov 26, 2015","431.45","430.60","434.50","428.43","2.08M","-0.38%"
"Nov 24, 2015","433.10","431.05","436.25","428.30","2.25M","0.28%"
"Nov 23, 2015","431.88","431.00","433.98","429.30","1.18M","-0.32%"
"Nov 20, 2015","433.27","436.00","437.20","427.75","3.39M","-0.85%"
"Nov 19, 2015","436.98","425.00","438.43","423.02","3.53M","3.35%"
"Nov 18, 2015","422.82","426.98","426.98","417.62","3.05M","-1.30%"
"Nov 17, 2015","428.38","422.25","429.95","417.88","3.41M","2.17%"
"Nov 16, 2015","419.30","414.05","421.20","412.50","2.88M","-0.57%"
"Nov 13, 2015","421.70","412.50","428.40","411.60","2.95M","-1.05%"
"Nov 11, 2015","426.18","427.45","430.00","421.00","227.96K","0.12%"
"Nov 10, 2015","425.65","438.12","439.93","423.60","1.68M","-3.54%"
"Nov 09, 2015","441.25","439.45","442.50","435.05","3.04M","-0.33%"
"Nov 06, 2015","442.73","438.75","444.75","437.30","2.65M","0.91%"
"Nov 05, 2015","438.75","440.80","441.90","437.02","2.37M","-0.47%"
"Nov 04, 2015","440.80","439.50","442.20","437.50","1.68M","0.63%"
"Nov 03, 2015","438.05","438.12","440.95","437.12","2.12M","-0.02%"
"Nov 02, 2015","438.15","437.50","440.45","435.05","2.02M","0.53%"
"Oct 30, 2015","435.85","438.00","438.50","433.77","2.66M","-0.48%"
"Oct 29, 2015","437.95","438.85","442.60","436.62","4.24M","-0.19%"
"Oct 28, 2015","438.77","433.50","440.00","427.00","3.35M","1.14%"
"Oct 27, 2015","433.82","431.50","437.00","427.30","3.08M","0.47%"
"Oct 26, 2015","431.77","429.68","434.32","428.55","4.16M","1.24%"
"Oct 23, 2015","426.48","433.50","434.95","424.00","3.06M","-1.17%"
"Oct 21, 2015","431.52","433.40","434.48","426.05","2.59M","-0.15%"
"Oct 20, 2015","432.15","429.50","434.25","424.23","5.67M","0.76%"
"Oct 19, 2015","428.88","415.00","430.50","409.35","10.05M","1.98%"
"Oct 16, 2015","420.57","418.02","422.88","417.50","2.27M","0.74%"
"Oct 15, 2015","417.50","417.50","419.45","414.00","3.64M","0.18%"
"Oct 14, 2015","416.77","414.50","419.48","412.50","2.70M","0.44%"
"Oct 13, 2015","414.95","426.00","426.50","413.18","5.84M","-2.95%"
"Oct 12, 2015","427.55","429.50","430.48","414.82","4.84M","0.69%"
"Oct 09, 2015","424.60","417.75","425.40","416.75","9.47M","2.54%"
"Oct 08, 2015","414.10","414.40","418.70","406.25","17.22M","1.35%"
"Oct 07, 2015","408.60","422.50","424.38","405.55","13.75M","-4.26%"
"Oct 06, 2015","426.80","431.50","434.00","424.35","5.91M","-0.73%"
"Oct 05, 2015","429.95","422.85","435.40","419.02","13.38M","0.33%"
"Oct 01, 2015","428.52","445.00","457.40","417.43","26.77M","-12.74%"
"Sep 30, 2015","491.07","481.00","494.85","476.93","3.52M","2.98%"
"Sep 29, 2015","476.85","470.00","480.25","470.00","2.82M","0.34%"
"Sep 28, 2015","475.25","478.00","482.23","472.50","1.56M","-0.47%"
"Sep 24, 2015","477.48","464.00","479.25","463.80","3.06M","3.01%"
"Sep 23, 2015","463.55","467.50","467.50","456.38","2.28M","-1.71%"
"Sep 22, 2015","471.60","473.50","482.75","465.50","3.21M","-0.08%"
"Sep 21, 2015","472.00","471.02","484.62","470.85","1.97M","-0.69%"
"Sep 18, 2015","475.27","477.00","477.95","468.80","2.85M","1.24%"
"Sep 16, 2015","469.45","469.00","473.82","465.07","1.80M","1.09%"
"Sep 15, 2015","464.40","465.00","465.80","460.50","2.45M","0.03%"
"Sep 14, 2015","464.27","460.60","465.50","458.60","1.54M","0.91%"
"Sep 11, 2015","460.10","460.50","462.48","453.23","2.20M","0.47%"
"Sep 10, 2015","457.95","466.50","468.00","454.50","4.12M","-2.89%"
"Sep 09, 2015","471.60","471.50","478.00","469.00","2.11M","0.73%"
"Sep 08, 2015","468.18","459.00","472.02","459.00","2.38M","1.68%"
"Sep 07, 2015","460.43","470.00","472.48","457.50","1.34M","-2.07%"
"Sep 04, 2015","470.15","479.12","482.18","468.00","2.67M","-2.15%"
"Sep 03, 2015","480.50","481.00","483.38","475.25","2.25M","1.28%"
"Sep 02, 2015","474.45","475.00","484.48","472.05","4.09M","0.14%"
"Sep 01, 2015","473.80","483.50","488.25","463.00","2.85M","-2.41%"
"Aug 31, 2015","485.52","479.10","490.00","479.10","5.44M","1.98%"
"Aug 28, 2015","476.10","462.30","477.45","462.25","3.08M","4.28%"
"Aug 27, 2015","456.55","454.05","463.98","452.70","4.06M","1.18%"
"Aug 26, 2015","451.23","456.05","467.45","442.00","4.81M","-1.27%"
"Aug 25, 2015","457.02","465.00","466.85","444.95","5.47M","-1.49%"
"Aug 24, 2015","463.95","472.00","474.40","459.52","4.22M","-3.83%"
"Aug 21, 2015","482.45","478.50","488.75","470.00","3.60M","0.38%"
"Aug 20, 2015","480.62","496.23","496.23","478.25","2.52M","-2.72%"
"Aug 19, 2015","494.07","487.52","498.85","485.75","3.29M","1.91%"
"Aug 18, 2015","484.80","486.98","492.98","482.50","3.22M","0.12%"
"Aug 17, 2015","484.23","488.20","490.10","481.00","1.68M","-0.54%"
"Aug 14, 2015","486.85","483.55","491.95","480.93","1.58M","0.85%"
"Aug 13, 2015","482.77","488.90","494.45","478.05","3.16M","-0.54%"
"Aug 12, 2015","485.40","470.90","486.80","470.35","4.22M","3.23%"
"Aug 11, 2015","470.20","470.60","473.00","468.50","1.72M","0.42%"
"Aug 10, 2015","468.23","469.62","475.00","465.05","2.22M","-0.31%"
"Aug 07, 2015","469.68","473.00","473.62","467.75","1.82M","-0.70%"
"Aug 06, 2015","473.00","473.10","475.00","470.82","1.87M","0.92%"
"Aug 05, 2015","468.70","469.45","472.50","465.60","2.36M","0.48%"
"Aug 04, 2015","466.45","471.30","475.00","465.00","3.81M","-0.63%"
"Aug 03, 2015","469.43","476.23","481.73","467.15","7.07M","-5.95%"
"Jul 31, 2015","499.12","478.00","503.00","478.00","3.93M","4.21%"
"Jul 30, 2015","478.95","479.95","486.50","476.52","3.09M","0.69%"
"Jul 29, 2015","475.68","467.00","477.00","462.65","2.91M","3.03%"
"Jul 28, 2015","461.68","468.85","474.48","460.07","2.39M","-1.47%"
"Jul 27, 2015","468.55","475.93","479.12","461.62","3.35M","-1.63%"
"Jul 24, 2015","476.32","490.35","490.35","475.27","2.37M","-1.79%"
"Jul 23, 2015","485.02","492.00","497.48","482.80","1.60M","-1.32%"
"Jul 22, 2015","491.52","487.40","492.98","483.65","1.40M","0.85%"
"Jul 21, 2015","487.40","474.20","495.00","473.95","3.96M","2.97%"
"Jul 20, 2015","473.32","478.35","479.90","471.50","1.41M","-0.92%"
"Jul 17, 2015","477.70","481.50","486.50","476.27","2.07M","-0.12%"
"Jul 16, 2015","478.27","479.40","481.80","472.52","1.77M","0.89%"
"Jul 15, 2015","474.07","475.98","478.73","471.50","2.39M","-0.71%"
"Jul 14, 2015","477.48","481.50","484.00","474.00","2.42M","-0.61%"
"Jul 13, 2015","480.43","467.45","481.50","467.30","2.42M","3.80%"
"Jul 10, 2015","462.82","465.00","465.00","458.52","2.36M","0.89%"
"Jul 09, 2015","458.73","469.50","469.50","456.12","2.30M","-1.67%"
"Jul 08, 2015","466.50","462.50","473.50","462.50","2.35M","-0.35%"
"Jul 07, 2015","468.15","482.50","483.90","466.50","2.54M","-3.47%"
"Jul 06, 2015","484.98","472.55","487.75","471.75","1.62M","0.52%"
"Jul 03, 2015","482.45","473.50","484.50","470.00","1.73M","1.09%"
"Jul 02, 2015","477.25","472.60","479.98","470.25","1.98M","1.11%"
"Jul 01, 2015","472.02","458.62","474.50","458.55","2.15M","2.64%"
"Jun 30, 2015","459.88","463.77","464.77","455.50","3.97M","-0.93%"
"Jun 29, 2015","464.20","466.00","474.73","459.70","2.34M","-3.01%"
"Jun 26, 2015","478.62","463.50","480.00","463.50","3.17M","3.36%"
"Jun 25, 2015","463.05","465.00","466.52","456.90","3.10M","-1.28%"
"Jun 24, 2015","469.05","464.50","471.95","464.25","2.62M","1.15%"
"Jun 23, 2015","463.73","469.85","474.68","462.62","2.20M","-0.44%"
"Jun 22, 2015","465.77","459.60","467.75","456.00","1.65M","1.45%"
"Jun 19, 2015","459.10","457.52","468.75","456.88","3.56M","0.49%"
"Jun 18, 2015","456.88","457.70","460.27","452.10","2.64M","0.82%"
"Jun 17, 2015","453.15","455.07","459.30","449.80","2.50M","0.00%"
"Jun 16, 2015","453.15","454.85","455.82","449.20","1.78M","-0.19%"
"Jun 15, 2015","454.02","449.50","461.43","445.50","1.72M","1.30%"
"Jun 12, 2015","448.18","456.95","456.95","441.38","3.69M","-2.02%"
"Jun 11, 2015","457.40","470.02","472.48","455.25","3.64M","-2.94%"
"Jun 10, 2015","471.27","457.50","473.00","454.88","5.17M","3.42%"
"Jun 09, 2015","455.70","457.52","462.50","450.62","2.44M","-0.82%"
"Jun 08, 2015","459.48","459.50","464.00","456.48","2.98M","-1.08%"
"Jun 05, 2015","464.50","470.50","474.45","462.75","3.00M","-1.24%"
"Jun 04, 2015","470.32","471.05","474.40","467.15","3.11M","-1.22%"
"Jun 03, 2015","476.15","477.62","483.00","466.23","3.62M","-0.04%"
"Jun 02, 2015","476.35","488.50","493.45","473.35","2.33M","-2.12%"
